,AGE,AST,BLK,DREB,EXP,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,HEIGHT,LOSES,MIN,NUM,OREB,PF,PLAYER,PLAYER_ID,PLUS_MINUS,POSITION,PTS,REB,SEASON,STL,TOV,TeamID,Unnamed: 0,WEIGHT,WINS,WL
14,28.0,4.838709677419356,1.596774193548387,7.645161290322582,9,5.032258064516129,1.8870967741935485,0.3608548387096774,16.548387096774196,8.887096774193546,0.5339838709677419,6.193548387096773,5.419354838709676,0.7991935483870968,62.0,6-9,11.0,33.41935483870968,35,0.6290322580645161,1.8870967741935485,Kevin Durant,201142,11.467741935483868,F,25.080645161290327,8.274193548387098,2016,1.064516129032258,2.225806451612903,1610612744,14,240,51.0,
0,32.0,2.1875,0.25,5.05,12,6.9375,2.3875,0.34237499999999993,9.975,4.075,0.41005,1.575,1.1625,0.4154125,80.0,6-8,27.0,34.6625,1,0.675,1.6625,Trevor Ariza,2772,4.575,F,11.7,5.725,2016,1.8375,0.9125,1610612745,0,215,53.0,
1,28.0,4.1940298507462686,0.373134328358209,4.447761194029852,4,4.298507462686567,1.6417910447761197,0.33950746268656706,8.104477611940299,3.4029850746268657,0.39835820895522384,1.417910447761194,1.0895522388059702,0.4164179104477612,67.0,6-1,21.0,30.671641791044774,2,1.417910447761194,3.3134328358208958,Patrick Beverley,201976,5.268656716417911,G,9.537313432835822,5.865671641791044,2016,1.4776119402985075,1.492537313432836,1610612745,1,185,46.0,
2,29.0,0.9444444444444444,0.19444444444444445,3.0277777777777777,8,7.027777777777778,2.833333333333333,0.3875416666666667,10.736111111111109,4.486111111111111,0.4055416666666665,2.083333333333333,1.7916666666666667,0.5204305555555556,72.0,6-10,22.0,29.347222222222218,3,1.5555555555555556,1.9722222222222223,Ryan Anderson,201583,5.666666666666668,F,13.597222222222221,4.583333333333333,2016,0.4305555555555556,0.7638888888888888,1610612745,2,240,50.0,
3,23.0,1.1034482758620692,0.7241379310344828,2.3793103448275863,1,0.1206896551724138,0.017241379310344827,0.017241379310344827,5.948275862068965,3.8793103448275854,0.6456724137931034,2.086206896551724,1.3103448275862069,0.42360344827586205,58.0,6-8,19.0,18.41379310344828,5,1.3965517241379308,2.1724137931034484,Montrezl Harrell,1626149,1.827586206896552,F,9.086206896551724,3.775862068965517,2016,0.3448275862068966,0.7586206896551724,1610612745,3,240,39.0,
4,23.0,0.987012987012987,0.2727272727272727,2.467532467532468,1,2.4285714285714284,0.7792207792207793,0.2801298701298701,5.571428571428571,2.636363636363636,0.4460779220779222,0.8831168831168831,0.4935064935064935,0.18463636363636365,77.0,6-9,25.0,18.441558441558442,7,1.2207792207792207,1.0779220779220782,Sam Dekker,1626155,0.987012987012987,F,6.545454545454546,3.6883116883116878,2016,0.4935064935064935,0.5324675324675324,1610612745,4,230,52.0,
6,28.0,2.506666666666667,0.5466666666666666,2.293333333333333,8,8.813333333333333,3.28,0.3683066666666667,13.546666666666667,5.493333333333332,0.40786666666666666,2.333333333333333,1.96,0.5754266666666668,75.0,6-4,25.0,30.96,10,0.38666666666666666,2.0,Eric Gordon,201569,3.933333333333333,G,16.226666666666667,2.68,2016,0.64,1.6133333333333333,1610612745,6,215,50.0,
7,30.0,2.9506172839506166,0.2469135802469136,2.1728395061728394,11,5.5061728395061715,2.0123456790123457,0.33596296296296285,12.320987654320989,5.283950617283951,0.4150740740740742,5.641975308641976,4.962962962962963,0.8444320987654318,81.0,6-1,47.0,24.592592592592588,12,0.32098765432098764,1.1358024691358024,Lou Williams,101150,0.6049382716049383,G,17.543209876543212,2.4938271604938267,2016,0.9876543209876544,1.9753086419753083,1610612745,7,175,34.0,
8,27.0,11.197530864197534,0.4691358024691358,6.962962962962963,7,9.333333333333334,3.2345679012345685,0.3390987654320988,18.925925925925924,8.320987654320987,0.44327160493827145,10.876543209876543,9.209876543209877,0.8500987654320986,81.0,6-5,27.0,36.481481481481474,13,1.1728395061728396,2.654320987654321,James Harden,201935,5.234567901234568,G,29.086419753086425,8.135802469135802,2016,1.4938271604938271,5.728395061728394,1610612745,8,220,54.0,
10,23.0,0.9692307692307692,1.2153846153846153,5.3538461538461535,2,0.0,0.0,0.0,8.661538461538461,5.569230769230769,0.6475384615384617,2.7230769230769236,1.446153846153846,0.407046153846154,65.0,6-10,21.0,23.907692307692308,15,2.7384615384615385,2.7538461538461543,Clint Capela,203991,3.3076923076923075,C,12.584615384615386,8.092307692307692,2016,0.5230769230769231,1.3384615384615384,1610612745,10,240,44.0,
14,34.0,0.9701492537313432,0.582089552238806,2.7910447761194033,14,0.13432835820895522,0.04477611940298507,0.04477611940298507,5.925373134328357,3.6567164179104483,0.5889552238805973,2.9402985074626864,1.7313432835820894,0.4415373134328358,67.0,6-11,20.0,17.880597014925375,42,1.417910447761194,2.4328358208955225,Nene,2403,2.91044776119403,C-F,9.089552238805972,4.208955223880597,2016,0.8358208955223879,1.0895522388059702,1610612745,14,250,47.0,
1,33.0,2.3875,0.275,2.3125,11,1.8,0.575,0.238375,6.425,2.7625,0.4240249999999999,0.8,0.625,0.2052125,80.0,6-1,30.0,21.275,2,0.4125,1.5625,Raymond Felton,101109,-2.0375,G,6.725,2.725,2016,0.825,1.0375,1610612746,1,205,50.0,
2,32.0,9.229508196721312,0.13114754098360654,4.327868852459017,11,4.950819672131146,2.0327868852459017,0.4231311475409836,12.868852459016392,6.131147540983608,0.4754098360655738,4.262295081967213,3.80327868852459,0.7695409836065573,61.0,6-0,18.0,31.491803278688533,3,0.6557377049180327,2.39344262295082,Chris Paul,101108,9.524590163934427,G,18.098360655737704,4.9836065573770485,2016,1.9508196721311477,2.4098360655737703,1610612746,2,175,43.0,
3,33.0,1.4102564102564104,0.16666666666666666,2.051282051282051,10,6.0,2.5769230769230766,0.4247692307692309,11.410256410256409,5.0769230769230775,0.4389230769230769,2.58974358974359,2.3076923076923075,0.671653846153846,78.0,6-4,28.0,28.19230769230769,4,0.14102564102564102,1.6025641025641026,JJ Redick,200755,6.064102564102564,G,15.038461538461537,2.1923076923076925,2016,0.6923076923076923,1.2564102564102564,1610612746,3,190,50.0,
4,29.0,0.7926829268292683,0.5,3.475609756097561,8,3.3780487804878048,1.2560975609756098,0.3590487804878049,6.682926829268293,2.975609756097561,0.4342804878048782,1.6707317073170733,1.4634146341463414,0.489390243902439,82.0,6-10,31.0,15.670731707317074,5,1.0731707317073171,2.7926829268292686,Marreese Speights,201578,-0.3902439024390244,F-C,8.670731707317072,4.548780487804878,2016,0.2804878048780488,0.8414634146341463,1610612746,4,255,51.0,
5,28.0,1.1851851851851851,1.6543209876543212,10.074074074074074,8,0.02469135802469136,0.0,0.0,7.1234567901234565,5.08641975308642,0.7211851851851849,5.246913580246914,2.5308641975308643,0.4266790123456793,81.0,6-11,30.0,31.71604938271605,6,3.679012345679012,2.617283950617284,DeAndre Jordan,201599,5.617283950617285,C,12.703703703703706,13.753086419753089,2016,0.6296296296296297,1.4197530864197532,1610612746,5,265,51.0,
8,37.0,2.609756097560976,0.17073170731707318,1.3658536585365857,16,3.9268292682926833,1.4146341463414631,0.3246951219512194,10.609756097560977,4.378048780487805,0.3925121951219511,2.475609756097561,2.1219512195121952,0.6083658536585366,82.0,6-5,31.0,26.31707317073171,11,0.2073170731707317,1.4024390243902438,Jamal Crawford,2037,0.25609756097560976,G,12.292682926829267,1.5731707317073171,2016,0.7439024390243902,1.6341463414634143,1610612746,8,195,51.0,
9,30.0,0.4875,0.4375,1.575,8,1.375,0.5375,0.2989750000000001,4.725,2.3875,0.4786125,1.0875,0.7375,0.34063750000000004,80.0,6-8,31.0,22.3,12,0.55,1.525,Luc Mbah a Moute,201601,3.2875,F,6.05,2.125,2016,1.0125,0.575,1610612746,9,230,49.0,
10,24.0,2.756756756756757,0.13513513513513514,1.9054054054054053,4,4.04054054054054,1.5,0.3013513513513513,9.87837837837838,4.364864864864865,0.4188918918918919,2.581081081081081,1.7837837837837838,0.5050675675675678,74.0,6-4,31.0,27.77027027027027,25,0.2702702702702703,2.5270270270270268,Austin Rivers,203085,-0.13513513513513514,G,12.013513513513516,2.1756756756756763,2016,0.6486486486486487,1.554054054054054,1610612746,10,200,43.0,
11,32.0,0.40384615384615385,0.21153846153846154,1.6538461538461535,11,0.0576923076923077,0.019230769230769232,0.019230769230769232,3.5769230769230766,2.0576923076923075,0.5115769230769229,1.6923076923076923,1.4807692307692308,0.5171538461538462,52.0,6-8,23.0,11.038461538461537,30,0.8269230769230769,0.8653846153846154,Brandon Bass,101138,-2.7884615384615383,F,5.615384615384616,2.480769230769231,2016,0.2692307692307692,0.5576923076923077,1610612746,11,250,29.0,
12,28.0,4.918032786885246,0.3606557377049181,6.311475409836066,6,1.852459016393443,0.6229508196721312,0.2325737704918033,15.918032786885245,7.852459016393442,0.4909672131147542,6.9016393442622945,5.245901639344262,0.7463934426229509,61.0,6-10,21.0,34.0655737704918,32,1.836065573770492,2.5737704918032787,Blake Griffin,201933,7.245901639344263,F,21.57377049180328,8.147540983606557,2016,0.9344262295081968,2.3278688524590163,1610612746,12,251,40.0,
13,29.0,0.3382352941176471,0.4411764705882353,2.2794117647058822,6,1.7352941176470589,0.4264705882352941,0.16325,2.9411764705882355,1.0735294117647058,0.338220588235294,0.25,0.16176470588235295,0.061279411764705874,68.0,6-7,28.0,12.029411764705882,33,0.38235294117647056,1.2205882352941178,Wesley Johnson,202325,-0.8235294117647058,F,2.735294117647059,2.661764705882353,2016,0.4264705882352941,0.2647058823529412,1610612746,13,215,40.0,
0,32.0,0.9666666666666668,0.2333333333333333,1.8833333333333333,9,7.0166666666666675,2.833333333333333,0.3900000000000002,10.55,4.533333333333333,0.4097666666666667,1.5,1.2833333333333334,0.4925166666666667,60.0,6-7,41.0,25.93333333333333,0,0.4166666666666667,2.283333333333333,Nick Young,201156,-3.45,G-F,13.183333333333335,2.3,2016,0.6166666666666667,0.6,1610612747,0,210,19.0,
1,21.0,4.809523809523808,0.25396825396825395,3.0158730158730163,1,6.095238095238094,2.142857142857143,0.3200476190476189,13.761904761904766,5.571428571428571,0.3853968253968253,2.9841269841269837,2.333333333333333,0.5863650793650794,63.0,6-5,42.0,28.793650793650798,1,0.492063492063492,2.063492063492064,D'Angelo Russell,1626156,-5.666666666666668,G,15.61904761904762,3.507936507936508,2016,1.380952380952381,2.793650793650793,1610612747,1,195,21.0,
2,31.0,1.1829268292682926,0.24390243902439024,1.6341463414634143,9,1.4390243902439024,0.32926829268292684,0.17479268292682926,4.243902439024391,1.7926829268292683,0.4026585365853659,0.8292682926829268,0.6097560975609756,0.3048780487804878,82.0,6-9,35.0,15.634146341463413,3,0.3902439024390244,1.6219512195121952,Corey Brewer,201147,0.8780487804878049,F,4.524390243902438,2.024390243902439,2016,0.7439024390243902,0.6707317073170732,1610612747,2,186,47.0,
3,25.0,2.5975609756097557,0.0975609756097561,2.4024390243902443,2,4.341463414634147,1.4268292682926829,0.2610975609756097,13.060975609756095,5.817073170731707,0.4416097560975612,2.048780487804878,1.6341463414634143,0.5339512195121952,82.0,6-5,56.0,29.231707317073173,6,0.5975609756097561,1.8292682926829267,Jordan Clarkson,203903,-5.182926829268292,G,14.69512195121951,3.0,2016,1.0731707317073171,2.0,1610612747,3,194,26.0,
4,24.0,1.5238095238095235,0.6190476190476191,3.952380952380953,1,0.5714285714285714,0.15873015873015872,0.10317460317460317,5.730158730158731,3.0158730158730163,0.5167777777777778,1.2698412698412698,0.9365079365079364,0.2727619047619047,63.0,6-9,42.0,22.857142857142854,7,1.9047619047619049,2.3650793650793656,Larry Nance Jr.,1626204,-2.095238095238096,F,7.126984126984127,5.857142857142858,2016,1.3015873015873016,0.8888888888888888,1610612747,4,230,21.0,
5,32.0,1.3214285714285714,0.35714285714285715,4.142857142857143,12,2.946428571428572,0.9107142857142856,0.2386964285714286,7.571428571428571,2.9285714285714284,0.3446428571428571,1.125,0.8214285714285714,0.2344821428571429,56.0,6-9,38.0,26.5,9,1.125,1.0892857142857142,Luol Deng,2736,-3.4821428571428568,F,7.5892857142857135,5.267857142857143,2016,0.8571428571428571,0.7678571428571429,1610612747,5,220,18.0,
7,22.0,1.6226415094339623,0.03773584905660377,0.6792452830188679,2,1.320754716981132,0.5094339622641509,0.2097547169811321,3.924528301886793,1.69811320754717,0.3201698113207547,0.4716981132075472,0.3962264150943397,0.2075471698113208,53.0,6-3,25.0,11.075471698113208,11,0.16981132075471694,1.0943396226415094,Tyler Ennis,203898,-0.03773584905660377,G,4.30188679245283,0.8490566037735849,2016,0.4716981132075472,0.8490566037735849,1610612747,7,194,28.0,
8,19.0,2.1012658227848102,0.4556962025316456,3.240506329113924,R,2.367088607594937,0.6962025316455697,0.2461898734177215,8.683544303797468,3.4936708860759493,0.3920379746835444,2.7088607594936707,1.6835443037974684,0.4649620253164558,79.0,6-9,53.0,28.860759493670894,14,0.7594936708860759,2.0,Brandon Ingram,1627742,-4.873417721518988,F,9.367088607594935,4.0,2016,0.6329113924050633,1.4683544303797469,1610612747,8,190,26.0,
9,26.0,0.6458333333333334,0.1875,2.895833333333333,4,0.02083333333333333,0.0,0.0,4.083333333333333,2.1875,0.4413541666666667,1.375,0.6458333333333334,0.22847916666666665,48.0,6-10,33.0,11.645833333333336,15,1.75,1.5833333333333333,Thomas Robinson,203080,-1.75,F,5.020833333333333,4.645833333333333,2016,0.5416666666666666,0.9583333333333334,1610612747,9,237,15.0,
10,30.0,0.7962962962962963,0.5740740740740741,2.962962962962963,6,0.018518518518518517,0.0,0.0,6.074074074074074,3.1296296296296298,0.4872777777777778,1.4444444444444444,1.1666666666666667,0.3902222222222223,54.0,7-1,38.0,20.48148148148148,20,1.9259259259259256,2.462962962962963,Timofey Mozgov,202389,-3.611111111111111,C,7.425925925925926,4.888888888888889,2016,0.2962962962962963,1.3333333333333333,1610612747,10,275,16.0,
11,25.0,0.582089552238806,0.6567164179104478,2.970149253731343,2,0.02985074626865672,0.01492537313432836,0.01492537313432836,4.388059701492537,2.238805970149253,0.4689253731343285,1.6268656716417909,1.2238805970149254,0.4686716417910448,67.0,6-9,43.0,16.26865671641791,28,2.149253731343284,2.582089552238806,Tarik Black,204028,-0.7313432835820896,C-F,5.7164179104477615,5.119402985074627,2016,0.4328358208955224,0.8656716417910447,1610612747,11,250,24.0,
12,22.0,3.5675675675675675,0.5,6.567567567567568,2,0.8513513513513513,0.2297297297297297,0.13175675675675674,10.445945945945946,5.094594594594595,0.4708108108108109,3.810810810810811,2.756756756756757,0.5490405405405406,74.0,6-9,50.0,28.81081081081081,30,2.0270270270270268,3.3513513513513518,Julius Randle,203944,-6.121621621621622,F,13.175675675675675,8.594594594594595,2016,0.6621621621621622,2.3378378378378377,1610612747,12,250,24.0,
0,23.0,2.641509433962264,0.7358490566037735,2.509433962264151,1,4.283018867924528,1.4150943396226414,0.28258490566037736,9.679245283018867,3.8113207547169816,0.37496226415094336,1.4528301886792452,1.1320754716981132,0.43426415094339627,53.0,6-6,30.0,30.47169811320755,0,0.660377358490566,2.490566037735849,Josh Richardson,1626196,0.1509433962264151,G,10.169811320754716,3.169811320754717,2016,1.1320754716981132,1.2264150943396226,1610612748,0,200,23.0,
2,29.0,1.1290322580645162,0.06451612903225806,1.8387096774193548,7,6.354838709677418,2.4032258064516134,0.3550000000000001,8.951612903225808,3.7258064516129035,0.3915967741935484,0.6935483870967742,0.5967741935483871,0.30108064516129035,62.0,6-4,27.0,24.12903225806452,2,0.2903225806451613,1.1290322580645162,Wayne Ellington,201961,1.3870967741935485,G,10.451612903225808,2.129032258064516,2016,0.5645161290322581,0.4838709677419355,1610612748,2,200,35.0,
4,28.0,0.5294117647058824,0.16176470588235295,1.897058823529412,6,3.0882352941176467,1.2794117647058822,0.39582352941176463,4.132352941176471,1.6617647058823528,0.3756470588235294,0.22058823529411764,0.16176470588235295,0.08823529411764706,68.0,6-9,33.0,15.691176470588234,5,0.17647058823529413,1.7352941176470589,Luke Babbitt,202337,-0.14705882352941174,F,4.764705882352942,2.073529411764706,2016,0.29411764705882354,0.36764705882352944,1610612748,4,225,35.0,
5,31.0,5.794520547945205,0.1780821917808219,2.9726027397260277,8,3.958904109589041,1.6027397260273972,0.3508082191780822,15.397260273972602,7.315068493150685,0.4693287671232877,5.1643835616438345,4.082191780821918,0.7616301369863013,73.0,6-3,33.0,33.684931506849324,7,0.8493150684931506,2.7260273972602738,Goran Dragic,201609,0.9178082191780822,G,20.315068493150687,3.821917808219178,2016,1.2191780821917808,2.904109589041096,1610612748,5,190,40.0,
6,25.0,3.191780821917808,0.6027397260273972,3.328767123287671,2,3.4246575342465757,1.2739726027397258,0.33045205479452044,11.287671232876713,4.890410958904108,0.4210821917808219,3.4794520547945207,2.6712328767123292,0.6669999999999999,73.0,6-4,38.0,29.83561643835617,8,0.6849315068493149,2.410958904109589,Tyler Johnson,204020,0.4520547945205479,G,13.726027397260275,4.013698630136987,2016,1.1506849315068493,1.2328767123287672,1610612748,6,186,35.0,
7,25.0,4.3478260869565215,0.43478260869565216,2.9347826086956523,4,4.673913043478262,1.8478260869565215,0.3336739130434783,14.41304347826087,6.108695652173912,0.4208043478260869,2.760869565217391,1.7826086956521738,0.5039347826086956,46.0,6-4,19.0,30.08695652173913,11,0.39130434782608703,2.065217391304348,Dion Waiters,203079,1.8043478260869563,G,15.847826086956523,3.3260869565217392,2016,0.9130434782608696,2.239130434782609,1610612748,7,220,27.0,
9,30.0,3.631578947368421,1.131578947368421,4.078947368421051,7,3.3684210526315788,1.1447368421052628,0.3368552631578947,10.118421052631579,4.842105263157895,0.4691184210526316,2.8289473684210527,2.0,0.5579342105263159,76.0,6-9,36.0,27.447368421052627,16,0.8684210526315791,2.5921052631578947,James Johnson,201949,1.881578947368421,F,12.828947368421053,4.947368421052632,2016,1.0,2.25,1610612748,9,250,40.0,
10,25.0,1.5897435897435896,0.2307692307692308,2.0769230769230766,R,2.8205128205128207,0.935897435897436,0.2907820512820513,5.897435897435898,2.435897435897436,0.39851282051282055,0.9102564102564102,0.5641025641025641,0.23697435897435895,78.0,6-4,38.0,25.19230769230769,17,1.205128205128205,1.794871794871795,Rodney McGruder,203585,0.08974358974358974,G,6.371794871794871,3.282051282051282,2016,0.5897435897435898,0.7179487179487181,1610612748,10,205,40.0,
12,28.0,0.7402597402597403,2.090909090909091,10.324675324675324,4,0.0,0.0,0.0,12.636363636363635,7.038961038961038,0.5487012987012987,4.649350649350651,2.9220779220779223,0.5893376623376624,77.0,7-0,38.0,32.675324675324674,21,3.805194805194805,2.935064935064935,Hassan Whiteside,202355,1.2467532467532467,C,17.0,14.129870129870131,2016,0.7402597402597403,2.0,1610612748,12,265,39.0,
13,27.0,0.3661971830985916,0.6619718309859155,2.859154929577465,1,0.056338028169014086,0.014084507042253518,0.014084507042253518,4.014084507042254,2.2816901408450705,0.5131126760563379,1.2394366197183098,0.6901408450704225,0.222774647887324,71.0,6-11,32.0,14.47887323943662,35,1.816901408450704,1.9295774647887325,Willie Reed,203186,0.4929577464788733,F-C,5.267605633802816,4.676056338028169,2016,0.2535211267605634,0.4366197183098591,1610612748,13,245,39.0,
0,29.0,1.5,0.5555555555555556,2.833333333333333,9,1.5,0.462962962962963,0.16698148148148148,5.12962962962963,2.4814814814814814,0.4242777777777777,0.9629629629629628,0.8148148148148148,0.3271666666666667,54.0,7-1,27.0,14.75925925925926,0,0.7037037037037037,1.4259259259259258,Spencer Hawes,201150,-3.2222222222222223,F-C,6.2407407407407405,3.537037037037037,2016,0.2777777777777778,0.9074074074074074,1610612749,0,245,27.0,
2,39.0,1.3243243243243243,0.2702702702702703,1.2297297297297298,17,2.310810810810811,0.9864864864864864,0.3794864864864865,3.283783783783784,1.4189189189189189,0.44167567567567545,0.3918918918918919,0.32432432432432434,0.17567567567567569,74.0,6-2,37.0,18.45945945945946,3,0.20270270270270271,1.2837837837837838,Jason Terry,1891,1.445945945945946,G,4.148648648648647,1.4324324324324325,2016,0.6216216216216216,0.4864864864864865,1610612749,2,185,37.0,
4,26.0,4.697368421052632,0.0,1.618421052631579,3,2.8289473684210527,1.0394736842105263,0.3343684210526316,7.026315789473684,2.736842105263158,0.3871315789473685,1.263157894736842,1.0789473684210529,0.39780263157894735,76.0,6-4,37.0,26.144736842105264,8,0.3157894736842105,2.013157894736842,Matthew Dellavedova,203521,-0.9736842105263158,G,7.592105263157895,1.9342105263157892,2016,0.6973684210526315,1.75,1610612749,4,198,39.0,
5,28.0,0.9464285714285714,0.4821428571428572,2.7321428571428568,8,0.7678571428571429,0.32142857142857145,0.2723214285714285,7.25,3.8571428571428568,0.5161785714285713,1.875,1.3928571428571428,0.5039107142857143,56.0,6-10,33.0,16.678571428571427,9,0.7142857142857143,1.6428571428571428,Michael Beasley,201563,-0.7321428571428571,F,9.428571428571429,3.446428571428572,2016,0.4821428571428572,1.1785714285714286,1610612749,5,235,23.0,
6,22.0,2.784313725490196,0.4313725490196079,4.6078431372549025,2,3.4901960784313726,1.2745098039215683,0.2869215686274509,15.96078431372549,7.8235294117647065,0.4897254901960783,4.2745098039215685,3.1764705882352944,0.6623333333333334,51.0,6-8,29.0,33.882352941176464,12,1.5490196078431373,2.176470588235294,Jabari Parker,203953,-1.6666666666666667,F,20.098039215686274,6.15686274509804,2016,0.9803921568627452,1.8235294117647056,1610612749,6,250,22.0,
7,24.0,4.226666666666667,0.16,2.2133333333333334,R,2.5733333333333333,1.04,0.3557200000000001,8.466666666666667,3.8666666666666663,0.4592933333333336,1.68,1.4533333333333334,0.5306533333333334,75.0,6-5,37.0,26.38666666666667,13,0.6266666666666667,1.8666666666666667,Malcolm Brogdon,1627763,1.1866666666666668,G,10.226666666666668,2.84,2016,1.12,1.5066666666666666,1610612749,7,215,38.0,
8,27.0,2.308641975308642,0.4691358024691358,4.5061728395061715,6,0.04938271604938271,0.0,0.0,8.962962962962962,4.777777777777779,0.5385061728395062,2.9506172839506166,2.185185185185185,0.6144444444444443,81.0,6-11,39.0,22.46913580246914,15,2.061728395061728,2.074074074074074,Greg Monroe,202328,1.6913580246913582,C,11.74074074074074,6.567901234567901,2016,1.1358024691358024,1.728395061728395,1610612749,8,265,42.0,
9,20.0,0.5609756097560976,0.24390243902439024,1.0975609756097562,1,1.9756097560975612,0.6341463414634146,0.13821951219512196,3.804878048780488,1.3902439024390243,0.2224878048780488,0.12195121951219512,0.04878048780487805,0.024390243902439025,41.0,6-6,23.0,11.170731707317074,20,0.0975609756097561,0.7804878048780488,Rashad Vaughn,1626173,-1.8780487804878048,G,3.463414634146341,1.195121951219512,2016,0.4634146341463415,0.3414634146341464,1610612749,9,202,18.0,
10,25.0,1.2,0.175,2.825,3,4.4375,1.8,0.419575,6.7625,3.075,0.4515249999999999,0.725,0.5875,0.2395875,80.0,6-7,38.0,29.2,21,0.275,1.5625,Tony Snell,203503,-1.4625,G-F,8.5375,3.1,2016,0.6875,0.6875,1610612749,10,217,42.0,
12,26.0,0.9827586206896552,1.3448275862068966,3.5,4,0.017241379310344827,0.0,0.0,5.327586206896552,2.7413793103448274,0.4862931034482758,1.8448275862068968,1.2758620689655171,0.3688103448275862,58.0,6-11,32.0,19.379310344827584,31,1.5862068965517242,2.603448275862069,John Henson,203089,-0.8965517241379308,C-F,6.758620689655173,5.086206896551723,2016,0.5,0.8965517241379308,1610612749,12,229,26.0,
13,22.0,5.425,1.8875,6.975,3,2.25,0.6125,0.2279125,15.7375,8.2,0.5108125000000001,7.65,5.8875,0.7532749999999998,80.0,6-11,38.0,35.5875,34,1.775,3.075,Giannis Antetokounmpo,203507,0.575,F-G,22.9,8.75,2016,1.6375,2.925,1610612749,13,222,42.0,
14,31.0,0.6857142857142857,0.18571428571428567,2.157142857142857,4,4.357142857142857,1.4857142857142858,0.2796142857142856,5.971428571428572,2.2285714285714286,0.3471857142857141,0.6428571428571429,0.5,0.20952857142857145,70.0,6-9,34.0,16.242857142857144,35,0.15714285714285714,1.5571428571428572,Mirza Teletovic,203141,1.0285714285714285,F,6.442857142857143,2.3142857142857145,2016,0.17142857142857146,0.5285714285714286,1610612749,14,245,36.0,
0,21.0,2.6,0.08333333333333333,0.95,1,1.2166666666666666,0.43333333333333335,0.19111666666666668,3.0166666666666666,1.25,0.32436666666666664,0.7166666666666667,0.55,0.2305666666666667,60.0,6-2,37.0,12.866666666666667,1,0.16666666666666666,0.8333333333333334,Tyus Jones,1626145,0.5666666666666667,G,3.4833333333333334,1.1166666666666667,2016,0.8,0.6333333333333333,1610612750,0,195,23.0,
1,23.0,2.41025641025641,0.4615384615384616,1.8205128205128205,R,0.935897435897436,0.2692307692307692,0.18205128205128204,4.012820512820514,1.5128205128205128,0.3299102564102564,0.7564102564102564,0.4615384615384616,0.19465384615384612,78.0,6-4,48.0,17.064102564102562,3,0.3076923076923077,2.2820512820512815,Kris Dunn,1627739,-1.705128205128205,G,3.756410256410256,2.128205128205128,2016,1.0,1.1410256410256407,1610612750,1,205,30.0,
2,31.0,0.9574468085106383,0.4893617021276596,1.7659574468085106,8,2.4255319148936167,0.9361702127659576,0.28529787234042553,3.9787234042553186,1.4893617021276595,0.3048510638297872,0.3829787234042553,0.2765957446808511,0.10638297872340426,47.0,6-6,32.0,21.936170212765962,4,0.3404255319148936,0.8936170212765957,Brandon Rush,201575,-0.851063829787234,G-F,4.1914893617021285,2.106382978723404,2016,0.4680851063829787,0.5957446808510638,1610612750,2,225,15.0,
3,27.0,1.9268292682926829,1.1585365853658536,5.597560975609755,3,0.5243902439024389,0.1951219512195122,0.11789024390243902,8.060975609756097,4.048780487804878,0.4962439024390244,2.0365853658536586,1.6585365853658536,0.5846585365853658,82.0,6-11,51.0,32.390243902439025,5,2.292682926829268,3.097560975609756,Gorgui Dieng,203476,0.3902439024390244,F-C,9.951219512195124,7.890243902439026,2016,1.0731707317073171,1.304878048780488,1610612750,3,240,31.0,
4,22.0,2.9574468085106385,0.2127659574468085,3.0,2,6.595744680851063,2.5531914893617023,0.3484255319148936,15.106382978723405,6.9361702127659575,0.4441914893617019,2.9787234042553186,2.48936170212766,0.6195531914893617,47.0,6-5,31.0,37.23404255319149,8,0.40425531914893614,2.2127659574468086,Zach LaVine,203897,-2.48936170212766,G,18.91489361702128,3.404255319148936,2016,0.8723404255319149,1.8085106382978724,1610612750,4,185,16.0,
5,26.0,9.093333333333334,0.13333333333333333,3.16,5,2.6133333333333333,0.8,0.2620933333333333,8.666666666666666,3.48,0.38489333333333337,3.8,3.3866666666666667,0.7591733333333333,75.0,6-4,47.0,32.906666666666666,9,0.9066666666666666,2.6933333333333334,Ricky Rubio,201937,-0.09333333333333334,G,11.146666666666668,4.066666666666666,2016,1.7066666666666668,2.6,1610612750,5,190,28.0,
7,24.0,0.4487179487179487,0.07692307692307693,1.7435897435897436,3,1.858974358974359,0.6282051282051282,0.2465897435897436,7.666666666666668,3.692307692307693,0.4711410256410257,2.435897435897436,1.8846153846153848,0.5103333333333334,78.0,6-6,49.0,19.423076923076927,15,1.0769230769230769,1.1025641025641026,Shabazz Muhammad,203498,-0.9743589743589745,F,9.8974358974359,2.8205128205128207,2016,0.28205128205128205,0.7179487179487181,1610612750,7,223,29.0,
9,22.0,2.304878048780488,0.36585365853658536,2.756097560975609,2,3.524390243902439,1.2560975609756098,0.3411585365853659,19.146341463414632,8.646341463414632,0.4451097560975609,6.609756097560974,5.024390243902438,0.7399878048780487,82.0,6-8,51.0,37.195121951219505,22,1.2439024390243902,2.231707317073171,Andrew Wiggins,203952,-0.2073170731707317,F,23.57317073170732,4.0,2016,1.0,2.2804878048780486,1610612750,9,199,31.0,
