,PLAYER,POSITION,SEASON,GP,MIN,PTS,AST,BLK,DREB,EXP,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,HEIGHT,LOSES,NUM,OREB,PF,PLAYER_ID,PLUS_MINUS,REB,STL,TOV,TeamID,WEIGHT,WINS,AGE
1079,Jason Williams,G,2009,82.0,20.817073170731707,6.012195121951219,3.634146341463415,0.036585365853658534,1.451219512195122,10,2.6951219512195124,1.024390243902439,0.2872317073170732,5.195121951219512,2.3048780487804885,0.3965,0.5,0.3780487804878049,0.16585365853658535,6-1,23.0,44.0,0.08536585365853659,0.7926829268292683,1715,3.1707317073170733,1.5365853658536586,0.6463414634146342,1.0609756097560976,1610612753,180,59.0,34.0
1080,Dahntay Jones,F-G,2009,76.0,24.894736842105264,10.210526315789474,1.973684210526316,0.5131578947368421,2.381578947368421,6,0.42105263157894735,0.05263157894736842,0.01973684210526316,8.197368421052632,3.776315789473684,0.4364605263157896,3.3815789473684217,2.6052631578947367,0.6221052631578946,6-6,48.0,1.0,0.631578947368421,3.1184210526315788,2563,-3.0394736842105265,3.013157894736842,0.5263157894736842,1.6973684210526316,1610612754,210,28.0,29.0
1081,Earl Watson,G,2009,79.0,29.354430379746837,7.8354430379746836,5.050632911392405,0.20253164556962025,2.354430379746836,8,2.3291139240506333,0.6708860759493671,0.2562784810126581,6.632911392405063,2.8227848101265822,0.4227215189873417,2.1392405063291138,1.5189873417721518,0.4196202531645569,6-1,48.0,2.0,0.6835443037974683,2.2911392405063293,2248,-1.3924050632911391,3.037974683544304,1.3164556962025316,2.2151898734177213,1610612754,185,31.0,31.0
1082,Troy Murphy,F-C,2009,72.0,32.583333333333336,14.583333333333336,2.083333333333333,0.4722222222222222,8.444444444444445,8,4.625,1.7777777777777777,0.3903888888888887,11.291666666666664,5.333333333333333,0.4660694444444445,2.6805555555555562,2.1388888888888893,0.611125,6-11,47.0,3.0,1.7916666666666667,2.4305555555555562,2211,-3.6805555555555554,10.236111111111107,1.0,1.3888888888888888,1610612754,245,25.0,30.0
1083,T.J. Ford,G,2009,47.0,25.276595744680854,10.297872340425533,3.8297872340425534,0.2340425531914893,2.297872340425532,5,1.0638297872340423,0.1702127659574468,0.11702127659574467,8.893617021276595,3.9574468085106393,0.44291489361702135,2.872340425531915,2.2127659574468086,0.5446382978723405,6-0,34.0,5.0,0.8723404255319149,2.1702127659574466,2551,-3.6808510638297873,3.1702127659574466,0.9361702127659576,1.9148936170212767,1610612754,165,13.0,27.0
1084,Jeff Foster,C,2009,16.0,15.8125,3.0625,1.3125,0.25,2.9375,10,0.0625,0.0,0.0,2.875,1.375,0.3520625,0.5625,0.3125,0.1458125,6-11,13.0,10.0,2.125,2.8125,1902,-0.5,5.0625,0.1875,0.875,1610612754,250,3.0,33.0
1085,Luther Head,G,2009,47.0,17.361702127659573,7.5957446808510625,1.5319148936170213,0.1914893617021277,1.574468085106383,4,2.234042553191489,0.7872340425531915,0.2663404255319149,6.617021276595745,2.8936170212765964,0.4103617021276595,1.2340425531914894,1.0212765957446808,0.3717872340425532,6-3,28.0,13.0,0.1276595744680851,1.127659574468085,101129,0.2340425531914893,1.702127659574468,0.3829787234042553,1.1489361702127658,1610612754,185,19.0,27.0
1086,Mike Dunleavy,F-G,2009,67.0,22.119402985074625,9.940298507462687,1.537313432835821,0.22388059701492533,3.1492537313432836,7,3.5223880597014925,1.1194029850746268,0.3036567164179105,8.328358208955224,3.417910447761194,0.3992238805970149,2.3582089552238807,1.9850746268656718,0.5653731343283583,6-9,41.0,17.0,0.373134328358209,1.5671641791044777,2399,-0.7910447761194029,3.5223880597014925,0.5671641791044776,1.0746268656716418,1610612754,230,26.0,29.0
1087,AJ Price,G,2009,56.0,15.410714285714285,7.321428571428571,1.8928571428571428,0.05357142857142857,1.3571428571428572,R,3.1071428571428568,1.0714285714285714,0.3055892857142857,6.321428571428571,2.5892857142857144,0.3880535714285713,1.3392857142857142,1.0714285714285714,0.42530357142857145,6-2,33.0,22.0,0.21428571428571427,0.9464285714285714,201985,0.875,1.5714285714285714,0.625,1.0535714285714286,1610612754,181,23.0,23.0
1088,Brandon Rush,G,2009,82.0,30.36585365853659,9.439024390243905,1.3658536585365857,0.7926829268292683,3.719512195121952,1,3.682926829268293,1.5121951219512195,0.3923780487804877,8.560975609756097,3.6219512195121952,0.4173292682926829,1.0853658536585369,0.6829268292682927,0.27867073170731704,6-6,50.0,25.0,0.5,1.9390243902439024,201575,-2.451219512195122,4.219512195121951,0.6829268292682927,1.1341463414634143,1610612754,210,32.0,24.0
1089,Josh McRoberts,F,2009,42.0,12.547619047619047,4.261904761904762,1.0476190476190477,0.3809523809523809,2.0714285714285716,2,0.5476190476190477,0.19047619047619047,0.08730952380952381,3.4761904761904763,1.8095238095238089,0.3649285714285713,0.9047619047619048,0.4523809523809524,0.175,6-10,23.0,32.0,0.9523809523809524,1.761904761904762,201177,-0.5,3.023809523809524,0.4047619047619048,0.4523809523809524,1610612754,240,19.0,23.0
1090,Danny Granger,F,2009,62.0,36.7258064516129,24.14516129032258,2.7580645161290325,0.8225806451612904,4.435483870967742,4,7.064516129032258,2.5483870967741935,0.3543709677419357,18.370967741935484,7.870967741935482,0.4251451612903225,6.903225806451613,5.854838709677418,0.8376290322580644,6-8,37.0,33.0,1.0806451612903225,2.9516129032258065,101122,-0.6129032258064516,5.516129032258066,1.5161290322580645,2.532258064516129,1610612754,228,25.0,27.0
1091,Solomon Jones,F-C,2009,52.0,12.942307692307693,3.9807692307692313,0.6153846153846154,0.7115384615384616,1.7884615384615383,3,0.0576923076923077,0.0,0.0,3.3846153846153846,1.5,0.44325,1.3653846153846154,0.9807692307692308,0.3926346153846154,6-10,32.0,44.0,0.9807692307692308,2.4038461538461537,200780,-2.6153846153846154,2.769230769230769,0.2692307692307692,0.7692307692307693,1610612754,245,20.0,25.0
1092,Tyler Hansbrough,F,2009,29.0,17.586206896551722,8.482758620689655,0.9655172413793104,0.27586206896551724,2.689655172413793,R,0.13793103448275862,0.0,0.0,7.758620689655173,2.7931034482758617,0.3787931034482759,3.896551724137931,2.896551724137931,0.6129655172413793,6-9,18.0,50.0,2.0689655172413794,2.413793103448276,201946,-1.9655172413793105,4.758620689655173,0.5862068965517241,0.7241379310344828,1610612754,250,11.0,24.0
1093,Roy Hibbert,C,2009,81.0,25.135802469135804,11.679012345679011,1.9506172839506173,1.6172839506172842,3.54320987654321,1,0.07407407407407407,0.037037037037037035,0.02469135802469136,9.65432098765432,4.777777777777779,0.4883950617283952,2.7654320987654315,2.08641975308642,0.5935802469135802,7-2,50.0,55.0,2.185185185185185,3.5185185185185186,201579,0.13580246913580246,5.728395061728394,0.3703703703703704,1.7901234567901234,1610612754,278,31.0,23.0
1094,Samuel Dalembert,C,2009,82.0,25.939024390243894,8.134146341463415,0.7804878048780488,1.8414634146341464,6.646341463414633,7,0.0,0.0,0.0,6.378048780487805,3.475609756097561,0.5217926829268292,1.6219512195121952,1.1829268292682926,0.3943658536585366,6-11,55.0,1.0,2.914634146341464,3.0731707317073167,2223,-2.6463414634146343,9.560975609756095,0.5121951219512195,1.5,1610612755,250,27.0,30.0
1095,Allen Iverson,G,2009,28.0,30.892857142857146,13.75,4.035714285714286,0.07142857142857142,2.25,13,0.8928571428571429,0.32142857142857145,0.21428571428571427,11.285714285714285,4.857142857142857,0.4146071428571429,4.678571428571429,3.7142857142857135,0.6906428571428572,6-0,18.0,3.0,0.5714285714285714,1.7142857142857142,947,-1.5,2.821428571428572,0.6785714285714286,2.2857142857142856,1610612755,165,10.0,35.0
1096,Francisco Elson,C-F,2009,12.0,5.333333333333333,1.0,0.16666666666666666,0.0,0.6666666666666666,6,0.0,0.0,0.0,1.25,0.4166666666666667,0.19441666666666668,0.4166666666666667,0.16666666666666666,0.08333333333333333,7-0,8.0,8.0,0.5,0.5833333333333334,1922,-0.08333333333333333,1.1666666666666667,0.08333333333333333,0.08333333333333333,1610612755,240,4.0,34.0
1097,Andre Iguodala,F-G,2009,82.0,38.90243902439025,17.085365853658537,5.7560975609756095,0.6707317073170732,5.451219512195122,5,3.6951219512195115,1.146341463414634,0.31470731707317057,13.658536585365852,6.048780487804878,0.4438536585365855,5.243902439024391,3.841463414634146,0.6696829268292682,6-6,55.0,9.0,1.0,1.7682926829268293,2738,-3.1341463414634148,6.451219512195122,1.7195121951219512,2.658536585365854,1610612755,207,27.0,26.0
1098,Jrue Holiday,G,2009,73.0,24.273972602739725,8.04109589041096,3.8356164383561633,0.2465753424657534,1.8493150684931507,R,2.1780821917808217,0.8493150684931506,0.318027397260274,7.123287671232878,3.150684931506848,0.4199863013698629,1.178082191780822,0.8904109589041096,0.3458904109589041,6-4,49.0,11.0,0.7671232876712328,2.095890410958904,201950,-2.2054794520547945,2.6164383561643842,1.082191780821918,2.136986301369863,1610612755,180,24.0,20.0
1099,Jason Smith,F-C,2009,56.0,11.785714285714285,3.375,0.5892857142857143,0.5,1.4464285714285714,1,0.5178571428571429,0.17857142857142858,0.10714285714285714,3.1071428571428568,1.3392857142857142,0.36221428571428577,0.75,0.5178571428571429,0.1815357142857143,7-0,41.0,14.0,0.9642857142857144,1.9642857142857144,201160,-0.9285714285714286,2.4107142857142856,0.375,0.625,1610612755,240,15.0,24.0
1100,Marreese Speights,F-C,2009,62.0,16.387096774193548,8.580645161290322,0.5806451612903226,0.5483870967741935,2.693548387096774,1,0.08064516129032258,0.0,0.0,7.161290322580645,3.419354838709677,0.4320645161290322,2.338709677419355,1.7419354838709675,0.4331774193548388,6-10,38.0,16.0,1.3709677419354838,2.4516129032258065,201578,-3.129032258064516,4.064516129032258,0.4677419354838709,0.8225806451612904,1610612755,245,24.0,22.0
1101,Jodie Meeks,G,2009,60.0,11.966666666666667,4.683333333333334,0.65,0.08333333333333333,1.5,R,2.2,0.7,0.1900333333333334,4.466666666666667,1.7333333333333334,0.2860833333333333,0.65,0.5166666666666667,0.22221666666666667,6-4,37.0,20.0,0.15,0.8666666666666667,201975,-0.2833333333333333,1.65,0.3,0.4166666666666667,1610612755,208,23.0,22.0
1102,Thaddeus Young,F,2009,67.0,32.0,13.82089552238806,1.4477611940298507,0.22388059701492533,3.2835820895522385,2,2.0597014925373136,0.7164179104477612,0.2687462686567164,12.134328358208954,5.701492537313433,0.4680895522388059,2.462686567164179,1.7014925373134329,0.5155522388059701,6-8,44.0,21.0,1.9402985074626864,1.9850746268656718,201152,-2.1194029850746268,5.223880597014926,1.208955223880597,1.8805970149253728,1610612755,220,23.0,22.0
1103,Lou Williams,G,2009,64.0,29.84375,14.03125,4.1875,0.234375,2.53125,4,3.21875,1.09375,0.312671875,10.578125,4.96875,0.46225,3.640625,3.0,0.7495781249999998,6-1,41.0,23.0,0.390625,1.71875,101150,-1.609375,2.921875,1.25,1.65625,1610612755,175,23.0,23.0
1104,Rodney Carney,F,2009,68.0,12.632352941176471,4.691176470588236,0.5441176470588235,0.29411764705882354,1.6323529411764706,3,1.9852941176470589,0.6029411764705882,0.21194117647058824,4.147058823529412,1.6617647058823528,0.3384411764705883,0.9264705882352942,0.7647058823529411,0.2704705882352942,6-7,45.0,25.0,0.38235294117647056,1.161764705882353,200760,-1.5,2.014705882352941,0.36764705882352944,0.3088235294117647,1610612755,205,23.0,26.0
1105,Willie Green,G,2009,73.0,21.28767123287671,8.739726027397259,2.0821917808219177,0.1506849315068493,1.4931506849315068,6,1.8630136986301369,0.6438356164383562,0.3196164383561644,7.438356164383562,3.3972602739726026,0.4435342465753425,1.5616438356164384,1.3013698630136987,0.4105068493150685,6-3,50.0,33.0,0.273972602739726,1.8493150684931507,2584,-2.041095890410959,1.7671232876712328,0.4383561643835616,0.9178082191780822,1610612755,201,23.0,28.0
1106,Elton Brand,F,2009,76.0,30.27631578947368,13.105263157894735,1.4342105263157894,1.0526315789473684,3.7105263157894735,10,0.013157894736842105,0.0,0.0,11.289473684210524,5.42105263157895,0.4667894736842103,3.0657894736842106,2.263157894736842,0.6170657894736842,6-9,49.0,42.0,2.3552631578947367,3.0526315789473686,1882,-0.8552631578947368,6.065789473684211,1.0789473684210529,1.7236842105263157,1610612755,254,27.0,31.0
1107,Jason Kapono,F-G,2009,57.0,17.12280701754386,5.684210526315789,0.6842105263157895,0.10526315789473684,0.912280701754386,6,3.0,1.1052631578947372,0.26803508771929824,5.280701754385965,2.2105263157894743,0.29250877192982466,0.2631578947368421,0.15789473684210525,0.07456140350877193,6-8,42.0,72.0,0.2456140350877193,1.4035087719298245,2574,-1.8771929824561404,1.1578947368421053,0.3684210526315789,0.5964912280701754,1610612755,215,15.0,29.0
1108,Amar'e Stoudemire,F,2009,82.0,34.58536585365854,23.121951219512194,1.0,1.0121951219512195,6.121951219512195,7,0.07317073170731707,0.012195121951219513,0.012195121951219513,15.414634146341465,8.585365853658537,0.5617439024390245,7.7073170731707314,5.939024390243902,0.7294878048780488,6-10,28.0,1.0,2.8048780487804885,3.4268292682926838,2405,3.9146341463414633,8.926829268292684,0.6341463414634146,2.597560975609756,1610612756,249,54.0,27.0
1109,Goran Dragic,G,2009,80.0,18.0375,7.9375,3.0125,0.1,1.6625,1,2.35,0.925,0.3317375,6.1375,2.775,0.4327374999999999,1.9875,1.4625,0.4347,6-3,27.0,2.0,0.475,1.6375,201609,0.9,2.1375,0.6,1.575,1610612756,190,53.0,24.0
1110,Jared Dudley,F,2009,82.0,24.31707317073171,8.21951219512195,1.4024390243902438,0.1951219512195122,2.2195121951219514,2,3.1951219512195124,1.4634146341463414,0.419341463414634,5.975609756097561,2.7439024390243905,0.4421585365853656,1.6829268292682926,1.2682926829268293,0.4079268292682927,6-7,28.0,3.0,1.2073170731707317,1.9756097560975607,201162,2.6219512195121952,3.4268292682926838,0.9878048780487804,0.8292682926829268,1610612756,225,54.0,24.0
1111,Channing Frye,C,2009,81.0,27.074074074074073,11.160493827160494,1.3950617283950617,0.9135802469135802,4.4567901234567895,4,4.8395061728395055,2.123456790123457,0.3835432098765432,8.679012345679013,3.9135802469135803,0.4404938271604937,1.4938271604938271,1.2098765432098766,0.4569629629629629,6-11,27.0,8.0,0.8148148148148148,3.2469135802469133,101112,4.4567901234567895,5.271604938271605,0.7901234567901234,0.9012345679012346,1610612756,245,54.0,27.0
1112,Leandro Barbosa,G,2009,44.0,17.795454545454547,9.5,1.4545454545454546,0.2727272727272727,1.318181818181818,6,3.0909090909090917,1.0,0.2980227272727273,8.295454545454545,3.522727272727273,0.42213636363636375,1.6590909090909092,1.4545454545454546,0.5414318181818181,6-3,12.0,10.0,0.25,1.6136363636363635,2571,2.113636363636364,1.5681818181818181,0.5227272727272727,1.0454545454545454,1610612756,202,32.0,27.0
1113,Steve Nash,G,2009,81.0,32.876543209876544,16.456790123456788,11.012345679012343,0.14814814814814814,2.888888888888889,13,3.5925925925925934,1.530864197530864,0.4325185185185184,12.160493827160494,6.160493827160495,0.5043703703703705,2.7777777777777777,2.6049382716049383,0.7373703703703703,6-3,28.0,13.0,0.41975308641975306,1.3333333333333333,959,4.666666666666667,3.3086419753086425,0.5185185185185185,3.641975308641976,1610612756,178,53.0,36.0
1114,Robin Lopez,C,2009,51.0,19.294117647058822,8.431372549019608,0.13725490196078433,1.03921568627451,2.8235294117647056,1,0.0,0.0,0.0,5.705882352941178,3.3529411764705883,0.4867843137254904,2.450980392156864,1.7254901960784317,0.4975490196078432,7-0,19.0,15.0,2.0392156862745097,2.2941176470588243,201577,1.9019607843137247,4.862745098039214,0.19607843137254904,0.8039215686274509,1610612756,255,32.0,22.0
1115,Lou Amundson,F,2009,79.0,14.746835443037975,4.696202531645571,0.3924050632911392,0.9240506329113924,2.759493670886076,3,0.012658227848101266,0.0,0.0,3.4936708860759493,1.9240506329113924,0.4528481012658229,1.5569620253164558,0.8481012658227848,0.2869367088607595,6-9,26.0,17.0,1.620253164556962,2.1392405063291138,200811,0.8227848101265823,4.379746835443038,0.3037974683544304,0.7215189873417721,1610612756,238,53.0,27.0
1116,Jarron Collins,C,2009,34.0,7.705882352941178,1.0,0.17647058823529413,0.08823529411764706,1.1764705882352942,8,0.0,0.0,0.0,0.9117647058823528,0.35294117647058826,0.1666764705882353,0.7352941176470589,0.29411764705882354,0.08335294117647059,6-11,10.0,20.0,0.6470588235294118,1.2352941176470589,2260,-0.29411764705882354,1.8235294117647056,0.05882352941176471,0.29411764705882354,1610612756,249,24.0,31.0
1117,Dwayne Jones,F-C,2009,2.0,3.5,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6-10,0.0,21.0,0.0,0.5,101204,-1.5,1.0,0.0,0.0,1610612756,251,2.0,27.0
1118,Jason Richardson,G,2009,79.0,31.49367088607595,15.683544303797467,1.810126582278481,0.4177215189873418,4.0886075949367084,8,5.063291139240507,1.9873417721518989,0.3623417721518987,12.632911392405065,5.987341772151897,0.4482784810126583,2.3291139240506333,1.7215189873417722,0.5416708860759493,6-6,27.0,23.0,1.0253164556962024,2.1392405063291138,2202,3.8354430379746836,5.113924050632911,0.8354430379746836,1.1645569620253164,1610612756,225,52.0,29.0
1119,Taylor Griffin,F,2009,8.0,4.125,1.25,0.125,0.25,0.25,R,0.25,0.0,0.0,1.25,0.5,0.354125,0.5,0.25,0.125,6-7,2.0,32.0,0.0,0.5,201981,-0.375,0.25,0.0,0.125,1610612756,238,6.0,24.0
1120,Grant Hill,F,2009,81.0,29.987654320987648,11.25925925925926,2.382716049382716,0.4444444444444444,4.580246913580247,14,0.9876543209876544,0.4320987654320987,0.2625432098765432,8.679012345679013,4.148148148148148,0.4737407407407406,3.0987654320987654,2.5308641975308643,0.6672345679012345,6-8,27.0,33.0,0.9135802469135802,2.0370370370370368,255,2.098765432098765,5.4938271604938285,0.7407407407407407,1.3333333333333333,1610612756,225,54.0,37.0
1121,Earl Clark,F,2009,51.0,7.529411764705883,2.7450980392156863,0.4117647058823529,0.2549019607843137,0.8627450980392157,R,0.09803921568627452,0.0392156862745098,0.0392156862745098,2.9607843137254903,1.0980392156862746,0.2586274509803922,0.7058823529411765,0.5098039215686274,0.20098039215686275,6-10,15.0,55.0,0.35294117647058826,0.4901960784313725,201947,-0.6666666666666666,1.2156862745098038,0.13725490196078433,0.4509803921568628,1610612756,225,36.0,22.0
1122,Jerryd Bayless,G,2009,74.0,17.635135135135137,8.513513513513514,2.324324324324324,0.06756756756756757,1.3783783783783785,1,1.2432432432432432,0.3918918918918919,0.17881081081081082,6.527027027027027,2.7027027027027017,0.3827027027027027,3.27027027027027,2.7162162162162162,0.6014594594594594,6-3,29.0,4.0,0.2432432432432433,2.054054054054054,201573,-0.06756756756756757,1.6216216216216215,0.35135135135135137,1.2702702702702702,1610612757,200,45.0,21.0
1123,Rudy Fernandez,G,2009,62.0,23.322580645161292,8.112903225806452,2.048387096774193,0.1774193548387097,2.0806451612903225,1,4.290322580645161,1.5806451612903225,0.3359193548387097,6.82258064516129,2.5806451612903225,0.33383870967741924,1.5806451612903225,1.3709677419354838,0.4626451612903226,6-6,23.0,5.0,0.5645161290322581,1.403225806451613,201164,0.6451612903225806,2.6451612903225805,1.0,1.1612903225806452,1610612757,185,39.0,25.0
1124,Juwan Howard,C-F,2009,73.0,22.36986301369863,5.986301369863014,0.8356164383561644,0.136986301369863,3.1095890410958904,15,0.0136986301369863,0.0,0.0,5.136986301369864,2.6164383561643842,0.4456438356164384,0.9589041095890408,0.7534246575342466,0.3162054794520548,6-9,29.0,6.0,1.4794520547945205,2.6164383561643842,436,-0.9315068493150684,4.589041095890411,0.3698630136986301,0.9863013698630136,1610612757,253,44.0,37.0
1125,Brandon Roy,G-F,2009,65.0,37.184615384615384,21.50769230769231,4.6923076923076925,0.2461538461538461,3.2615384615384615,3,3.4,1.1230769230769229,0.30936923076923073,15.96923076923077,7.553846153846152,0.4766769230769231,6.769230769230767,5.276923076923077,0.7212153846153845,6-6,23.0,7.0,1.1230769230769229,2.0923076923076924,200750,3.784615384615385,4.384615384615385,0.9384615384615383,1.984615384615385,1610612757,211,42.0,25.0
1126,Patty Mills,G,2009,10.0,3.9,2.6,0.5,0.0,0.1,R,0.4,0.2,0.06670000000000001,2.4,1.0,0.36,0.7,0.4,0.1833,6-0,5.0,8.0,0.1,0.6,201988,-1.5,0.2,0.0,0.4,1610612757,185,5.0,21.0
1127,Joel Przybilla,C,2009,30.0,22.73333333333333,4.1,0.26666666666666666,1.4333333333333331,5.533333333333332,9,0.0,0.0,0.0,2.8666666666666667,1.5,0.4695666666666666,1.7,1.1,0.3048333333333333,7-1,12.0,10.0,2.4,3.1666666666666665,2038,1.3,7.933333333333334,0.26666666666666666,1.3,1610612757,245,18.0,30.0
1128,LaMarcus Aldridge,F,2009,78.0,37.4102564102564,17.858974358974358,2.051282051282051,0.6153846153846154,5.5769230769230775,3,0.20512820512820512,0.0641025641025641,0.0641025641025641,14.987179487179489,7.423076923076922,0.4961666666666665,3.8974358974358982,2.948717948717949,0.7137179487179486,6-11,29.0,12.0,2.4615384615384617,2.9615384615384617,200746,3.2051282051282053,8.038461538461537,0.8589743589743589,1.3333333333333333,1610612757,240,49.0,24.0
1129,Marcus Camby,F,2009,74.0,31.256756756756765,7.513513513513512,2.5135135135135136,1.9729729729729728,8.405405405405405,13,0.0945945945945946,0.027027027027027032,0.027027027027027032,6.77027027027027,3.2162162162162162,0.4337027027027029,1.6486486486486491,1.054054054054054,0.3635135135135135,6-11,37.0,21.0,3.364864864864865,2.1756756756756763,948,1.337837837837838,11.770270270270267,1.2837837837837838,1.2297297297297298,1610612757,235,37.0,36.0
1130,Martell Webster,F,2009,82.0,24.451219512195124,9.365853658536585,0.7560975609756098,0.4878048780487805,2.6951219512195124,4,4.048780487804878,1.5121951219512195,0.2792195121951219,7.792682926829268,3.1585365853658534,0.35982926829268297,1.8902439024390243,1.5365853658536586,0.462170731707317,6-7,32.0,23.0,0.573170731707317,1.8658536585365848,101110,1.3414634146341464,3.268292682926829,0.5487804878048781,0.7317073170731707,1610612757,235,50.0,23.0
1131,Andre Miller,G,2009,82.0,30.47560975609756,13.975609756097562,5.426829268292684,0.1097560975609756,2.2560975609756087,10,0.975609756097561,0.1951219512195122,0.13597560975609754,11.073170731707316,4.926829268292684,0.4460121951219512,4.780487804878049,3.9268292682926833,0.7740487804878047,6-2,32.0,24.0,0.9878048780487804,2.0609756097560976,1889,3.6707317073170733,3.2439024390243905,1.1341463414634143,2.1097560975609757,1610612757,200,50.0,34.0
1132,Travis Diener,G,2009,9.0,5.5555555555555545,0.6666666666666666,0.8888888888888888,0.0,0.3333333333333333,4,0.7777777777777778,0.1111111111111111,0.05555555555555555,1.1111111111111112,0.2222222222222222,0.1481111111111111,0.4444444444444444,0.1111111111111111,0.05555555555555555,6-1,5.0,27.0,0.0,0.2222222222222222,101143,-3.7777777777777777,0.3333333333333333,0.4444444444444444,0.0,1610612757,175,4.0,28.0
1133,Jeff Ayres,F-C,2009,39.0,10.410256410256409,2.6666666666666665,0.02564102564102564,0.41025641025641024,1.8717948717948716,R,0.0,0.0,0.0,1.6666666666666667,1.1025641025641026,0.3277692307692308,0.5128205128205128,0.4615384615384616,0.19230769230769232,6-9,16.0,31.0,0.6410256410256411,1.9487179487179491,201965,-1.5128205128205128,2.5128205128205128,0.1794871794871795,0.3076923076923077,1610612757,240,23.0,23.0
1134,Dante Cunningham,F,2009,63.0,11.190476190476188,3.8571428571428568,0.2222222222222222,0.3492063492063492,1.6825396825396826,R,0.031746031746031744,0.0,0.0,3.3968253968253967,1.6825396825396826,0.40492063492063496,0.7619047619047619,0.49206349206349204,0.2473650793650793,6-8,26.0,33.0,0.8571428571428571,1.5396825396825398,201967,0.7460317460317459,2.5396825396825395,0.3809523809523809,0.2380952380952381,1610612757,230,37.0,23.0
1135,Greg Oden,C,2009,21.0,23.857142857142854,11.095238095238097,0.9047619047619048,2.2857142857142856,5.428571428571429,1,0.0,0.0,0.0,7.238095238095237,4.380952380952381,0.5872857142857144,3.0476190476190474,2.333333333333333,0.5662380952380952,7-0,8.0,52.0,3.0476190476190474,4.0,201141,3.7142857142857135,8.476190476190476,0.3809523809523809,1.8571428571428568,1610612757,285,13.0,22.0
1136,Nicolas Batum,F,2009,37.0,24.83783783783784,10.135135135135137,1.1891891891891893,0.6756756756756757,2.9459459459459465,1,3.5675675675675675,1.4594594594594594,0.35881081081081084,7.243243243243242,3.756756756756757,0.5002972972972973,1.3783783783783785,1.162162162162162,0.4301891891891892,6-8,14.0,88.0,0.8648648648648649,2.2432432432432434,201587,3.4324324324324325,3.810810810810811,0.6486486486486487,0.7297297297297297,1610612757,200,23.0,21.0
1137,Ime Udoka,G-F,2009,69.0,13.681159420289855,3.6231884057971016,0.8405797101449275,0.08695652173913042,2.028985507246377,5,1.318840579710145,0.37681159420289856,0.17052173913043478,3.4927536231884058,1.318840579710145,0.2883043478260869,0.8260869565217391,0.6086956521739131,0.222463768115942,6-5,48.0,3.0,0.7391304347826086,1.2028985507246377,2137,-1.0434782608695652,2.7681159420289854,0.4927536231884058,0.6086956521739131,1610612758,220,21.0,32.0
1138,Andres Nocioni,F-G,2009,75.0,19.68,8.466666666666667,1.0,0.3466666666666667,2.533333333333333,5,3.32,1.28,0.36852,7.826666666666667,3.12,0.36528,1.32,0.9466666666666668,0.33132,6-7,53.0,5.0,0.4266666666666667,2.1333333333333333,2804,-2.0533333333333332,2.96,0.4266666666666667,0.8933333333333333,1610612758,225,22.0,30.0
1139,Dominic McGuire,F,2009,51.0,6.019607843137255,0.7450980392156863,0.215686274509804,0.0784313725490196,1.0980392156862746,2,0.0,0.0,0.0,1.0196078431372548,0.3725490196078432,0.2287450980392157,0.13725490196078433,0.0,0.0,6-9,39.0,7.0,0.4509803921568628,0.6862745098039216,201187,-2.5686274509803924,1.5490196078431373,0.09803921568627452,0.3333333333333333,1610612758,220,12.0,24.0
1140,Tyreke Evans,G,2009,72.0,37.236111111111114,20.13888888888889,5.75,0.3611111111111111,4.361111111111111,R,1.9583333333333333,0.5,0.2254861111111111,16.180555555555557,7.402777777777778,0.4564027777777776,6.458333333333332,4.833333333333333,0.6771944444444442,6-6,49.0,13.0,0.9166666666666666,2.833333333333333,201936,-4.652777777777779,5.277777777777779,1.5138888888888888,3.0,1610612758,220,23.0,20.0
1141,Omri Casspi,F,2009,77.0,25.11688311688312,10.285714285714286,1.2337662337662338,0.2207792207792208,3.5584415584415585,R,2.636363636363636,0.974025974025974,0.31957142857142845,8.727272727272727,3.896103896103897,0.4212207792207793,2.25974025974026,1.5194805194805194,0.3907662337662338,6-9,53.0,18.0,0.974025974025974,1.6233766233766234,201956,-1.4675324675324677,4.532467532467534,0.7012987012987013,1.2727272727272727,1610612758,225,24.0,22.0
1142,Beno Udrih,G,2009,79.0,31.329113924050635,12.949367088607595,4.708860759493671,0.12658227848101267,2.2911392405063293,5,2.518987341772152,0.9493670886075948,0.3307215189873417,10.645569620253164,5.253164556962025,0.4812278481012657,1.7848101265822784,1.4936708860759491,0.5254683544303798,6-3,55.0,19.0,0.4810126582278481,2.1012658227848102,2757,-2.2531645569620253,2.7721518987341773,1.1265822784810129,1.7215189873417722,1610612758,205,24.0,27.0
1143,Donte Greene,G-F,2009,76.0,21.46052631578948,8.513157894736842,0.9342105263157896,0.6973684210526315,2.381578947368421,1,2.4078947368421053,0.9078947368421052,0.2930657894736842,7.276315789473684,3.210526315789473,0.3973684210526316,1.8421052631578947,1.1842105263157894,0.3399342105263157,6-11,54.0,20.0,0.6973684210526315,1.973684210526316,201590,-2.1052631578947367,3.0789473684210527,0.5394736842105263,1.2236842105263157,1610612758,226,22.0,22.0
