,Unnamed: 0,GROUP_SET,GROUP_VALUE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,CFID,CFPARAMS,PLAYOFFS,TEAM_ID,TEAM_NAME,EASTERN
230,16,By Year,2001-02,82,58,24,0.7070000000000001,48.2,38.4,83.4,0.461,6.2,17.5,0.354,18.2,26.0,0.6990000000000001,12.5,31.8,44.3,23.0,12.7,7.6,5.8,4.3,22.2,0.1,101.3,7.1,1,4,5,4,14,5,9,9,15,15,8,17,12,15,7,12,8,10,1,11,5,6,15,17,11,5,210,2001-02,1,1610612747,LAL,False
231,17,By Year,2000-01,82,56,26,0.6829999999999999,48.5,37.9,81.5,0.465,5.4,15.5,0.344,19.4,28.5,0.6829999999999999,13.2,31.5,44.7,23.0,14.4,6.9,6.0,4.0,22.8,0.0,100.6,3.4,1,8,10,8,6,11,13,6,19,19,16,11,5,21,3,14,5,9,12,20,4,4,18,21,13,10,210,2000-01,1,1610612747,LAL,False
232,18,By Year,1999-00,82,67,15,0.8170000000000001,48.3,38.3,83.4,0.45899999999999996,4.2,12.8,0.32899999999999996,20.1,28.9,0.696,13.6,33.4,47.0,23.4,13.9,7.5,6.5,4.2,22.5,2.5,100.8,8.5,1,1,1,1,13,9,10,10,22,22,19,6,3,16,1,3,1,6,8,12,3,5,16,14,12,1,210,1999-00,1,1610612747,LAL,False
233,19,By Year,1998-99,50,31,19,0.62,48.2,36.8,78.7,0.46799999999999997,4.8,13.7,0.35200000000000004,20.5,30.1,0.6829999999999999,12.3,29.6,42.0,21.9,15.1,7.8,5.7,3.9,24.6,0.1,99.0,3.0,22,18,3,12,18,17,22,4,20,20,11,3,2,20,9,21,20,16,16,8,6,3,22,18,17,11,210,1998-99,1,1610612747,LAL,False
234,20,By Year,1997-98,82,61,21,0.7440000000000001,48.4,38.4,79.7,0.48100000000000004,6.1,17.3,0.35100000000000003,22.7,33.4,0.679,13.2,30.1,43.3,24.5,15.3,9.0,6.8,5.2,22.7,0.1,105.5,7.7,1,3,4,3,12,6,21,1,16,16,12,1,1,22,4,20,14,1,20,2,2,19,17,15,4,2,210,1997-98,1,1610612747,LAL,False
235,21,By Year,1996-97,82,56,26,0.6829999999999999,50.3,36.8,81.0,0.45399999999999996,6.7,18.3,0.36700000000000005,19.7,28.4,0.6920000000000001,13.3,29.4,42.8,22.5,14.9,9.0,7.0,4.7,20.7,0.1,100.0,4.3,1,8,10,8,1,18,16,14,10,13,3,9,6,18,2,22,18,13,14,1,1,13,8,15,15,8,210,1996-97,1,1610612747,LAL,False
280,0,By Year,2017-18,82,47,35,0.573,48.3,41.0,86.1,0.47600000000000003,8.0,22.5,0.35700000000000004,19.4,24.1,0.804,10.3,31.6,42.0,22.7,12.5,8.4,4.2,4.7,18.2,20.9,109.5,2.2,1,5,6,5,9,1,3,1,1,1,6,6,9,1,19,5,15,13,1,4,16,7,1,8,1,5,210,2017-18,1,1610612750,MIN,False
281,1,By Year,2016-17,82,31,51,0.37799999999999995,48.3,39.5,84.4,0.467,7.3,21.0,0.349,19.3,24.2,0.799,11.4,31.0,42.4,23.7,14.0,8.0,4.5,5.0,20.1,20.5,105.6,-1.1,1,13,15,15,9,2,6,2,2,4,10,8,8,2,17,11,12,8,11,8,14,11,6,10,3,11,210,2016-17,0,1610612750,MIN,False
282,2,By Year,2015-16,82,29,53,0.354,48.5,37.7,81.3,0.46399999999999997,5.5,16.4,0.33799999999999997,21.4,27.0,0.792,10.0,31.5,41.6,23.4,15.0,8.0,4.6,5.2,20.7,21.6,102.4,-3.5,1,15,17,17,5,10,17,5,7,8,17,2,3,6,20,6,17,10,16,7,13,12,7,4,4,16,210,2015-16,0,1610612750,MIN,False
283,3,By Year,2014-15,82,16,66,0.195,48.3,36.4,83.2,0.43799999999999994,5.0,14.9,0.332,20.0,25.7,0.7759999999999999,11.6,29.3,40.9,21.6,15.0,8.1,4.0,5.5,19.2,21.4,97.8,-8.8,1,21,21,21,9,17,11,20,10,10,19,4,5,11,15,20,19,16,16,6,17,17,5,5,13,21,210,2014-15,0,1610612750,MIN,False
284,4,By Year,2013-14,82,40,42,0.488,48.4,38.9,87.5,0.444,7.3,21.4,0.341,21.8,28.1,0.778,12.5,32.2,44.7,23.9,13.9,8.8,3.6,5.6,18.3,23.6,106.9,2.7,1,9,11,10,6,4,1,16,3,3,14,1,1,10,5,2,1,7,10,1,22,18,2,1,2,3,210,2013-14,0,1610612750,MIN,False
285,5,By Year,2012-13,82,31,51,0.37799999999999995,48.1,35.9,81.7,0.439,5.5,18.0,0.305,18.5,24.9,0.742,11.9,30.2,42.0,22.4,14.8,8.5,4.7,5.9,18.4,22.5,95.7,-2.4,1,13,15,15,20,19,16,19,8,7,21,10,7,21,10,12,14,15,15,2,12,21,4,2,18,15,210,2012-13,0,1610612750,MIN,False
286,6,By Year,2011-12,66,26,40,0.39399999999999996,48.3,35.7,82.3,0.433,7.2,21.6,0.332,19.4,25.2,0.7709999999999999,12.1,31.7,43.7,19.5,15.2,6.6,4.4,5.7,18.4,21.7,97.9,-2.2,21,16,10,13,15,21,15,21,5,2,18,7,6,12,8,4,4,22,19,18,15,20,3,3,11,14,210,2011-12,0,1610612750,MIN,False
287,7,By Year,2010-11,82,17,65,0.207,48.2,37.7,85.5,0.441,7.2,19.1,0.376,18.5,24.1,0.768,13.2,31.2,44.4,20.1,17.0,7.2,5.1,5.5,22.3,20.9,101.1,-6.6,1,20,20,20,16,11,4,18,4,5,2,9,10,15,2,9,2,19,22,14,11,16,16,7,6,19,210,2010-11,0,1610612750,MIN,False
288,8,By Year,2009-10,82,15,67,0.183,48.2,37.9,84.4,0.449,4.9,14.4,0.341,17.5,23.5,0.746,11.7,31.2,42.9,19.8,16.3,7.3,3.7,5.4,20.7,20.6,98.2,-9.6,1,22,22,22,16,9,5,15,11,11,15,14,12,18,12,9,9,21,21,13,20,14,8,9,9,22,210,2009-10,0,1610612750,MIN,False
289,9,By Year,2008-09,82,24,58,0.293,48.3,36.4,82.5,0.441,6.6,18.8,0.353,18.3,23.9,0.769,11.9,29.8,41.7,20.4,14.2,6.2,3.9,5.9,21.8,20.0,97.8,-4.9,1,18,18,18,14,17,14,17,6,6,7,11,11,14,9,16,16,18,12,21,19,22,15,12,12,18,210,2008-09,0,1610612750,MIN,False
290,10,By Year,2007-08,82,22,60,0.268,48.1,37.5,83.1,0.451,5.4,15.4,0.35,15.2,20.6,0.736,11.8,29.6,41.4,19.9,14.5,7.5,3.7,5.7,23.0,17.5,95.6,-6.8,1,19,19,19,20,12,12,14,9,9,9,22,22,22,11,18,18,20,13,12,20,19,18,13,19,20,210,2007-08,0,1610612750,MIN,False
291,11,By Year,2006-07,82,32,50,0.39,48.8,36.5,79.3,0.461,4.7,13.3,0.353,18.3,23.1,0.792,10.0,30.2,40.1,22.5,15.6,6.5,4.0,4.4,21.4,20.5,96.1,-3.7,1,12,14,14,2,16,20,9,14,14,8,12,14,5,21,12,20,14,20,19,18,5,13,11,17,17,210,2006-07,0,1610612750,MIN,False
292,12,By Year,2005-06,82,33,49,0.402,48.4,35.2,77.3,0.456,3.8,11.5,0.32899999999999996,17.5,23.1,0.758,9.9,29.5,39.4,20.9,14.5,6.8,5.7,4.6,23.0,21.2,91.7,-1.9,1,11,13,12,6,22,22,13,18,16,20,14,13,16,22,19,22,17,14,16,2,6,19,6,22,13,210,2005-06,0,1610612750,MIN,False
293,13,By Year,2004-05,82,44,38,0.537,48.2,37.1,80.8,0.45899999999999996,4.8,14.0,0.345,17.7,22.2,0.7959999999999999,11.5,31.5,43.0,23.4,13.2,5.6,5.5,3.9,21.6,0.0,96.8,1.5,1,8,9,8,18,13,18,10,13,12,13,13,17,4,16,7,6,9,4,22,5,2,14,21,15,7,210,2004-05,0,1610612750,MIN,False
294,14,By Year,2003-04,82,58,24,0.7070000000000001,48.2,37.0,80.1,0.462,4.0,10.9,0.363,16.6,21.3,0.7809999999999999,10.7,32.3,42.9,23.0,12.7,6.8,5.6,3.6,21.1,0.1,94.5,5.5,1,1,1,1,19,14,19,6,16,18,4,21,20,8,18,1,7,11,2,15,3,1,11,19,20,1,210,2003-04,1,1610612750,MIN,False
295,15,By Year,2002-03,82,51,31,0.622,48.3,38.7,83.0,0.466,3.6,9.8,0.368,17.1,22.3,0.77,11.7,31.9,43.6,25.2,13.7,6.7,5.3,4.9,20.8,0.0,98.1,2.1,1,2,3,2,9,6,13,4,20,20,3,16,16,13,13,3,5,3,6,17,8,8,10,20,10,6,210,2002-03,1,1610612750,MIN,False
296,16,By Year,2001-02,82,50,32,0.61,48.3,38.7,84.0,0.461,4.8,12.8,0.37799999999999995,17.1,21.4,0.7979999999999999,12.9,31.2,44.2,24.3,13.4,6.4,5.2,5.0,21.2,0.1,99.3,3.4,1,3,4,3,9,5,8,8,12,15,1,17,19,3,4,8,3,6,5,20,9,9,12,18,7,2,210,2001-02,1,1610612750,MIN,False
297,17,By Year,2000-01,82,47,35,0.573,48.4,38.4,83.8,0.45799999999999996,3.9,11.0,0.35700000000000004,16.6,21.2,0.785,12.2,30.1,42.3,25.4,13.9,8.3,5.6,4.4,23.2,0.0,97.3,1.4,1,5,6,5,8,8,9,11,17,17,5,20,21,7,7,15,13,2,7,5,4,4,20,22,14,8,210,2000-01,1,1610612750,MIN,False
298,18,By Year,1999-00,82,50,32,0.61,48.5,39.3,84.3,0.467,3.0,8.7,0.34600000000000003,16.8,21.6,0.78,12.4,30.1,42.5,26.9,13.9,7.6,5.4,4.2,23.3,2.3,98.5,2.5,1,3,4,3,4,3,7,3,21,21,12,19,18,9,6,14,11,1,9,10,7,3,21,14,8,4,210,1999-00,1,1610612750,MIN,False
299,19,By Year,1998-99,50,25,25,0.5,48.1,36.8,86.5,0.425,2.4,8.2,0.298,17.0,22.9,0.743,15.1,27.8,42.9,24.4,12.8,8.5,5.4,5.2,23.7,0.1,92.9,0.4,22,17,2,9,22,15,2,22,22,22,22,18,15,19,1,22,8,5,3,3,6,13,22,17,21,10,210,1998-99,1,1610612750,MIN,False
300,20,By Year,1997-98,82,45,37,0.5489999999999999,48.7,38.5,83.5,0.461,3.7,10.6,0.34700000000000003,20.4,27.5,0.743,13.0,29.6,42.6,25.2,13.9,7.8,5.2,5.0,22.9,0.3,101.1,0.7,1,7,8,7,3,7,10,7,19,19,11,3,2,20,3,17,10,4,8,9,9,10,17,15,5,9,210,1997-98,1,1610612750,MIN,False
301,21,By Year,1996-97,82,40,42,0.488,49.8,35.8,78.5,0.456,4.5,13.3,0.34,20.0,26.6,0.7509999999999999,11.7,28.1,39.7,22.9,15.2,7.5,6.8,5.4,20.7,0.2,96.1,-1.5,1,9,11,10,1,20,21,12,15,13,16,5,4,17,14,21,21,12,18,11,1,15,8,16,16,12,210,1996-97,1,1610612750,MIN,False
412,0,By Year,2017-18,82,21,61,0.256,48.1,38.5,87.1,0.442,9.3,27.9,0.33399999999999996,17.7,23.9,0.74,10.3,33.9,44.1,21.3,15.7,6.9,4.5,6.0,22.0,20.9,103.9,-9.4,1,22,22,22,20,11,3,20,5,1,18,14,10,22,18,1,4,16,20,16,18,22,17,9,10,22,210,2017-18,0,1610612756,PHX,False
413,1,By Year,2016-17,82,24,58,0.293,48.4,39.9,88.5,0.45,7.5,22.6,0.332,20.4,26.3,0.7759999999999999,11.9,33.1,45.0,19.6,15.4,8.2,4.9,5.3,24.8,22.2,107.7,-5.6,1,20,20,20,7,7,1,14,11,9,19,1,2,4,6,3,1,20,17,8,13,18,22,2,7,19,210,2016-17,0,1610612756,PHX,False
414,2,By Year,2015-16,82,23,59,0.28,48.1,37.2,85.6,0.435,9.0,25.8,0.348,17.5,23.2,0.7509999999999999,11.5,33.3,44.8,20.7,17.2,7.7,3.8,5.5,22.7,21.6,100.9,-6.7,1,21,21,21,20,18,5,22,6,2,13,15,15,15,10,2,2,18,22,13,22,19,18,4,13,21,210,2015-16,0,1610612756,PHX,False
415,3,By Year,2014-15,82,39,43,0.47600000000000003,48.5,38.8,85.8,0.452,8.5,25.0,0.341,16.4,21.5,0.76,10.9,32.2,43.2,20.2,15.1,8.5,4.7,4.1,21.3,20.3,102.4,-0.9,1,14,16,16,6,9,4,13,9,5,17,18,18,9,16,7,6,19,13,6,15,7,12,10,12,17,210,2014-15,0,1610612756,PHX,False
416,4,By Year,2013-14,82,48,34,0.585,48.2,38.7,83.5,0.46299999999999997,9.3,25.1,0.37200000000000005,18.5,24.4,0.758,11.3,31.7,43.0,19.1,15.3,8.4,4.6,4.0,21.9,21.3,105.2,2.6,1,9,11,9,16,10,10,10,4,4,8,7,6,12,11,9,7,22,16,7,17,5,15,6,8,8,210,2013-14,0,1610612756,PHX,False
417,5,By Year,2012-13,82,25,57,0.305,48.3,37.3,84.4,0.44299999999999995,5.9,17.7,0.33,14.7,19.7,0.7440000000000001,11.7,29.9,41.6,22.6,15.6,8.0,5.3,5.1,20.6,18.4,95.2,-6.5,1,19,19,19,9,17,8,19,15,13,20,21,21,20,9,16,16,13,18,12,4,15,9,13,19,20,210,2012-13,0,1610612756,PHX,False
418,6,By Year,2011-12,66,33,33,0.5,48.0,37.8,82.5,0.45799999999999996,6.7,19.6,0.34299999999999997,16.0,21.2,0.757,10.9,30.8,41.7,22.5,14.1,6.5,5.5,4.4,18.7,19.6,98.4,-0.2,21,16,10,13,22,14,16,11,13,12,16,19,19,13,17,13,15,14,4,20,2,10,1,12,16,14,210,2011-12,0,1610612756,PHX,False
419,7,By Year,2010-11,82,40,42,0.488,48.8,39.3,83.5,0.47,8.5,22.6,0.377,18.0,23.6,0.759,10.0,30.2,40.2,23.7,14.3,6.6,4.4,4.3,20.3,21.2,105.0,-0.9,1,12,14,14,2,8,11,7,8,8,7,11,12,10,19,15,21,8,5,19,19,9,6,7,9,16,210,2010-11,0,1610612756,PHX,False
420,8,By Year,2009-10,82,54,28,0.659,48.1,40.7,82.8,0.49200000000000005,8.9,21.6,0.41200000000000003,19.9,25.8,0.77,11.1,31.9,43.0,23.3,14.8,5.8,5.1,4.5,20.9,21.8,110.2,4.9,1,5,6,5,18,6,12,4,7,10,1,3,4,5,14,8,8,10,11,22,9,11,11,3,2,7,210,2009-10,1,1610612756,PHX,False
421,9,By Year,2008-09,82,46,36,0.561,48.2,41.1,81.6,0.504,6.7,17.6,0.38299999999999995,20.4,27.5,0.7440000000000001,11.0,30.7,41.7,23.2,15.7,7.2,5.1,4.5,20.6,22.9,109.4,1.9,1,10,12,10,16,4,20,1,12,14,6,2,1,19,15,14,14,11,19,14,8,12,10,1,5,11,210,2008-09,0,1610612756,PHX,False
422,10,By Year,2007-08,82,55,27,0.6709999999999999,48.2,41.4,82.7,0.5,8.5,21.5,0.39299999999999996,18.9,24.1,0.7829999999999999,8.8,32.7,41.5,26.7,14.4,6.5,6.3,3.8,19.9,21.1,110.1,5.0,1,4,5,4,13,2,13,2,10,11,4,6,8,3,22,4,17,1,7,21,1,3,3,8,4,6,210,2007-08,1,1610612756,PHX,False
423,11,By Year,2006-07,82,61,21,0.7440000000000001,48.5,41.3,83.6,0.494,9.6,24.0,0.39899999999999997,18.0,22.3,0.8079999999999999,9.0,31.5,40.5,25.9,14.5,6.7,4.8,3.7,20.2,21.5,110.2,7.3,1,2,2,2,5,3,9,3,3,7,2,10,17,1,21,10,19,4,8,17,14,2,5,5,3,1,210,2006-07,1,1610612756,PHX,False
424,12,By Year,2005-06,82,54,28,0.659,48.7,41.8,87.4,0.479,10.2,25.6,0.39899999999999997,14.5,18.0,0.8059999999999999,9.5,32.3,41.8,26.6,13.3,6.7,5.0,3.4,20.5,19.8,108.4,5.5,1,5,6,5,4,1,2,5,1,3,3,22,22,2,20,6,13,2,1,18,10,1,8,11,6,3,210,2005-06,1,1610612756,PHX,False
425,13,By Year,2004-05,82,62,20,0.7559999999999999,48.2,40.9,85.6,0.47700000000000004,9.7,24.7,0.39299999999999996,19.0,25.4,0.748,11.8,32.3,44.1,23.5,13.7,7.0,5.5,4.2,19.1,0.0,110.4,7.1,1,1,1,1,13,5,5,6,2,6,5,5,5,17,8,5,3,9,3,15,3,8,2,21,1,2,210,2004-05,1,1610612756,PHX,False
426,14,By Year,2003-04,82,29,53,0.354,48.1,36.1,81.4,0.44299999999999995,5.1,14.7,0.345,17.0,22.7,0.746,11.3,29.3,40.6,19.3,15.2,9.0,4.7,5.3,22.7,0.0,94.2,-3.7,1,17,18,18,18,20,21,18,19,18,14,17,16,18,12,20,18,21,14,4,16,17,19,20,21,18,210,2003-04,0,1610612756,PHX,False
427,15,By Year,2002-03,82,44,38,0.537,48.3,36.6,82.6,0.44299999999999995,4.8,14.0,0.34299999999999997,17.4,23.5,0.742,12.8,29.8,42.5,21.0,14.7,8.1,4.9,5.5,22.0,0.1,95.5,1.1,1,11,13,12,9,19,14,17,20,20,15,16,14,21,2,18,11,17,10,10,11,20,16,19,18,12,210,2002-03,1,1610612756,PHX,False
428,16,By Year,2001-02,82,36,46,0.439,48.4,37.8,84.6,0.447,4.4,13.4,0.327,15.2,19.9,0.767,13.1,29.6,42.7,22.4,14.7,8.1,4.9,5.8,21.8,0.1,95.1,-0.7,1,15,17,17,8,15,7,16,21,21,21,20,20,6,1,19,9,15,9,9,12,21,14,17,20,15,210,2001-02,0,1610612756,PHX,False
429,17,By Year,2000-01,82,51,31,0.622,48.3,35.9,82.4,0.436,4.0,12.9,0.315,18.2,24.1,0.755,11.8,30.8,42.7,23.2,15.3,9.5,5.2,5.1,22.7,0.0,94.0,2.2,1,8,9,8,9,22,17,21,22,22,22,9,9,14,7,12,10,11,15,1,6,14,20,21,22,10,210,2000-01,1,1610612756,PHX,False
430,18,By Year,1999-00,82,53,29,0.6459999999999999,48.3,37.7,82.6,0.457,5.6,15.2,0.368,17.9,23.6,0.759,12.5,31.2,43.7,25.6,16.7,9.1,5.3,5.2,24.1,2.7,98.9,5.2,1,7,8,7,9,16,15,12,16,16,11,12,13,11,3,11,5,5,21,3,5,16,21,14,15,4,210,1999-00,1,1610612756,PHX,False
431,19,By Year,1998-99,50,27,23,0.54,48.2,35.9,80.1,0.449,5.2,14.0,0.37200000000000005,18.5,24.3,0.76,12.0,28.4,40.3,25.0,13.6,8.9,4.0,4.1,20.4,0.1,95.6,2.3,22,18,3,11,15,21,22,15,18,19,9,8,7,8,5,22,20,7,2,5,20,6,7,16,17,9,210,1998-99,1,1610612756,PHX,False
432,20,By Year,1997-98,82,56,26,0.6829999999999999,48.7,38.3,81.8,0.46799999999999997,5.3,14.8,0.35600000000000004,17.8,23.8,0.7490000000000001,12.1,29.9,42.0,25.9,15.1,9.2,5.2,3.9,21.5,0.2,99.6,5.2,1,3,4,3,3,13,18,9,17,17,12,13,11,16,4,17,12,3,12,2,6,4,13,15,14,5,210,1997-98,1,1610612756,PHX,False
433,21,By Year,1996-97,82,40,42,0.488,49.9,38.3,81.8,0.469,6.4,17.4,0.369,19.7,25.9,0.7609999999999999,11.2,29.0,40.1,25.2,14.4,8.1,3.9,4.5,19.9,0.1,102.8,0.7,1,12,14,14,1,12,19,8,14,15,10,4,3,7,13,21,22,6,6,11,21,13,4,17,11,13,210,1996-97,1,1610612756,PHX,False
